gender,worthChange,name,timestamp,industry,lastName,uri,imageUri,realTimeWorth,source,realTimePosition,squareImage,realTimeRank,country,age,title,headquarters,state,rank,worth,government,position,pay,managementAssets,salary
F,0.0,Helga Kellerhals,1531878901818,Fashion & Retail,Kellerhals,helga-kellerhals,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,1180.052,electronics retailer,1901,//specials-images.forbesimg.com/imageserve/5a7e178da7ea431690132242/416x416.jpg?background=000000&cropX1=840&cropX2=2012&cropY1=358&cropY2=1531,1901,Germany,78,,,,,,,,,,
M,0.0,Hemendra Kothari,1531878901818,Finance and Investments,Kothari,hemendra-kothari,http://i.forbesimg.com/media/lists/people/hemendra-kothari_100x100.jpg,1148.255,Financial Services,1950,//specials-images.forbesimg.com/imageserve/5a7f246431358e4955ad18c8/416x416.jpg?background=000000&cropX1=1726&cropX2=2644&cropY1=453&cropY2=1370,1950,India,71,,,,,,,,,,
M,-12.956,Henry Cheng,1531878901818,Diversified,Cheng,henry-cheng-1,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1445.942,property,1615,//specials-images.forbesimg.com/imageserve/5a7e6af931358e4955ad1467/416x416.jpg?background=000000&cropX1=172&cropX2=639&cropY1=1&cropY2=469,1615,Hong Kong,71,,,,,,,,,,
M,0.0,Henry Davis,1531878901818,Food and Beverage,Davis,henry-davis,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1000.0,beef processing,2111,,2108,United States,67,,NE,Nebraska,,,,,,,
M,0.0,Henry Laufer,1531878901818,Finance and Investments,Laufer,henry-laufer,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,2000.0,hedge funds,1212,,1211,United States,72,,FL,Florida,,,,,,,
M,25.836,Hiroshi Okura & family,1531878901818,Fashion & Retail,Okura,hiroshi-okura,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1341.666,cosmetics,1727,//specials-images.forbesimg.com/imageserve/5ac256f3a7ea432fbc1dc998/416x416.jpg?background=000000&cropX1=0&cropX2=536&cropY1=40&cropY2=576,1727,Japan,81,,,,,,,,,,
F,0.0,Hope Welker,1531878901818,Metals & Mining,Welker,hope-welker,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,1270.625,trust fund,1807,,1806,Australia,32,,NY,New York,,,,,,,
M,0.0,Hu Keqin & family,1531878901818,Diversified,Hu,hu-keqin,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1212.561,chemicals,1861,//specials-images.forbesimg.com/imageserve/589cfe944bbe6f0e55866af7/416x416.jpg?background=000000&cropX1=111&cropX2=591&cropY1=276&cropY2=756,1861,China,60,,,Beijing,,,,,,,
M,-43.326,Huang Shilin,1531878901818,Energy,Huang,huang-shilin,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,3231.497,storage batteries,736,,736,China,51,,,Fujian,,,,,,,
F,53.217,Huang Xiaofen & family,1531878901818,Technology,Huang,huang-xiaofen,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,1337.243,printed circuit boards,1733,,1733,China,56,,,Guangdong,,,,,,,
M,0.0,Huang Zhuangmian & family,1531878901818,Logistics,Huang,huang-zhuangmian,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1304.784,logistics,1769,,1769,China,48,,,Guangdong,,,,,,,
M,0.0,Igor Rotenberg,1531878901818,Diversified,Rotenberg,igor-rotenberg,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1097.516,"construction, real estate",2007,,2007,Russia,45,,,,,,,,,,
M,0.0,Igor Rybakov,1531878901818,Manufacturing,Rybakov,igor-rybakov,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1114.922,building materials,1984,//specials-images.forbesimg.com/imageserve/5a80a91631358e4955ad2b41/416x416.jpg?background=000000&cropX1=65&cropX2=2805&cropY1=18&cropY2=2757,1984,Russia,46,,,,,,,,,,
M,0.0,Ivan Savvidis,1531878901818,Diversified,Savvidis,ivan-savvidis,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1886.967,agribusiness,1282,//specials-images.forbesimg.com/imageserve/5ad8b612a7ea432fbc1f6592/416x416.jpg?background=000000&cropX1=939&cropX2=2720&cropY1=204&cropY2=1986,1282,Russia,59,,,,,,,,,,
M,0.0,Ivar Tollefsen,1531878901818,Real Estate,Tollefsen,ivar-tollefsen,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1201.889,Real estate,1874,,1874,Norway,57,,,,,,,,,,
M,5.875,J. Hyatt Brown,1531878901818,Finance and Investments,Brown,j-hyatt-brown,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1258.751,insurance,1820,,1820,United States,81,,FL,Florida,,,,,,,
M,5.283,Jack Cockwell,1531878901818,Finance and Investments,Cockwell,jack-cockwell,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1068.559,"Real Estate, Private Equity",2042,//specials-images.forbesimg.com/imageserve/5a7bad2b31358e4955ace1c2/416x416.jpg?background=000000&cropX1=776&cropX2=1727&cropY1=390&cropY2=1342,2042,Canada,77,,,Ontario,,,,,,,
M,-7.376,Jacques Merceron-Vicat & family,1531878901818,Construction & Engineering,Merceron-Vicat,jacques-merceron-vicat,http://i.forbesimg.com/media/lists/people/jacques-merceron-vicat_100x100.jpg,1037.613,cement,2073,,2073,France,80,,,,,,,,,,
M,27.059,Jai Hari & Yadu Hari Dalmia & family,1531878901818,Manufacturing,Dalmia,jai-hari-yadu-hari-dalmia,http://i.forbesimg.com/media/lists/people/jai-hari-yadu-hari-dalmia_100x100.jpg,1866.607,cement,1296,//specials-images.forbesimg.com/imageserve/59cc130131358e542c02fbb3/416x416.jpg?background=000000&cropX1=23&cropX2=3648&cropY1=821&cropY2=4448,1296,India,,,,,,,,,,,
M,0.0,James Duff,1531878901818,,Duff,james-duff,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1182.7,"tires, diversified",1897,//specials-images.forbesimg.com/imageserve/5af9d22331358e612fb8f357/416x416.jpg?background=000000&cropX1=2&cropX2=999&cropY1=82&cropY2=1079,1897,United States,57,,MS,Mississippi,,,,,,,
M,-13.883,James Truchard,1531878901818,Technology,Truchard,james-truchard,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1000.099,software,2107,//specials-images.forbesimg.com/imageserve/5a90a9434bbe6f0fa8266b0b/416x416.jpg?background=000000&cropX1=0&cropX2=1500&cropY1=54&cropY2=1554,2107,United States,75,,TX,Texas,,,,,,,
F,11.44,Jayshree Ullal,1531878901818,Technology,Ullal,jayshree-ullal,http://i.forbesimg.com/media/lists/people/jayshree-ullal_100x100.jpg,1347.296,computer networking,1720,//specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,1720,United States,57,,CA,California,,,,,,,
M,4.652,Jean Burelle,1531878901818,Automotive,Burelle,jean-burelle,http://i.forbesimg.com/media/lists/people/jean-burelle_100x100.jpg,1724.207,automotive systems,1391,,1391,France,79,,,,,,,,,,
M,26.76,Jeffrey Cheah,1531878901818,Real Estate,Cheah,jeffrey-cheah,http://i.forbesimg.com/media/lists/people/jeffrey-cheah_100x100.jpg,1166.198,property,1918,//specials-images.forbesimg.com/imageserve/e727535940097f26824747f5e1551e37/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,1918,Malaysia,73,,,,,,,,,,
F,0.0,Jenny Lindén Urnes,1531878901818,Manufacturing,Lindén Urnes,jenny-linden-urnes,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,1026.711,powdered metal,2087,,2087,Sweden,47,,,,,,,,,,
M,-2.195,Jerry Moyes,1531878901818,Logistics,Moyes,jerry-moyes,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1355.06,Transportation,1707,//specials-images.forbesimg.com/imageserve/5a90819c31358e79a28a1d46/416x416.jpg?background=000000&cropX1=717&cropX2=2028&cropY1=135&cropY2=1446,1707,United States,74,,AZ,Arizona,,,,,,,
M,0.315,Jerzy Starak,1531878901818,Healthcare,Starak,jerzy-starak,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1311.931,pharmaceuticals,1760,//specials-images.forbesimg.com/imageserve/5a8715d131358e4955ada12a/416x416.jpg?background=000000&cropX1=125&cropX2=1118&cropY1=139&cropY2=1133,1760,Poland,70,,,,,,,,,,
M,0.0,Jiang Yintai & family,1531878901818,Automotive,Jiang,jiang-yintai,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1455.776,auto parts,1605,,1605,China,67,,,Shanghai,,,,,,,
M,1.289,Jim Koch,1531878901818,Food and Beverage,Koch,jim-koch,http://i.forbesimg.com/media/lists/people/jim-koch_100x100.jpg,1277.396,beer,1798,,1798,United States,69,,MA,Massachusetts,,,,,,,
M,0.0,John Armitage,1531878901818,Finance and Investments,Armitage,john-armitage,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1400.0,hedge funds,1659,,1658,Ireland,58,Egerton Capital,,,,,,,,,
M,0.0,John Hancock,1531878901818,Metals & Mining,Hancock,john-hancock,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1290.625,trust fund,1789,//specials-images.forbesimg.com/imageserve/5a7a58834bbe6f2652f4d5f8/416x416.jpg?background=000000&cropX1=1719&cropX2=3114&cropY1=133&cropY2=1529,1789,Australia,42,,,,,,,,,,
M,-2.034,Jonathan Harmsworth,1531878901818,Media & Entertainment,Harmsworth,jonathan-harmsworth,http://i.forbesimg.com/media/lists/people/jonathan-harmsworth_100x100.jpg,1307.382,publishing,1764,,1764,United Kingdom,50,,,,,,,,,,
M,-1.48,Jonathan Tisch,1531878901818,Diversified,Tisch,jonathan-tisch,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1557.623,"insurance, NFL team",1518,,1518,United States,64,,NY,New York,,,,,,,
M,0.0,Jorge Rodriguez Rodriguez,1531878901818,Diversified,Rodriguez Rodriguez,jorge-rodriguez-rodriguez,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1326.526,processed milk,1751,,1751,Peru,72,,,,,,,,,,
M,0.324,Jose and Francisco Jose Calderon Rojas,1531878901818,Food and Beverage,Calderon Rojas,jose-and-francisco-jose-calderon-rojas,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,2283.538,beverages,1063,,1063,Mexico,,,,,,,,,,,
M,4.403,Jose Joao Abdalla Filho,1531878901818,Finance and Investments,Abdalla Filho,jose-joao-abdalla-filho,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1358.217,investments,1703,,1703,Brazil,,,,,,,,,,,
M,0.0,Joseph Edelman,1531878901818,Finance and Investments,Edelman,joseph-edelman,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1100.0,hedge funds,2004,//specials-images.forbesimg.com/imageserve/5ad4c0134bbe6f2310f2a13e/416x416.jpg?background=000000&cropX1=629&cropX2=2903&cropY1=206&cropY2=2479,2003,United States,63,"Founder & CEO, Perceptive Advisors",NY,New York,,,,,,,
M,-2.679,Juan Maria Riberas Mera,1531878901818,Metals & Mining,Riberas Mera,juan-maria-riberas-mera,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1653.265,steel,1446,,1446,Spain,49,,,,,,,,,,
F,12.914,Karin Schick,1531878901818,Technology,Schick,karin-schick,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,1354.938,information technology,1709,//specials-images.forbesimg.com/imageserve/5a7e1c0131358e4955ad10a9/416x416.jpg?background=000000&cropX1=2030&cropX2=5379&cropY1=270&cropY2=3616,1709,Germany,,,,,,,,,,,
F,-2.02,Katharina Otto-Bernstein,1531878901818,Real Estate,Otto-Bernstein,katharina-otto-bernstein,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,3732.839,real estate,611,//specials-images.forbesimg.com/imageserve/5a7e1c9e4bbe6f2652f52679/416x416.jpg?background=000000&cropX1=551&cropX2=2600&cropY1=289&cropY2=2340,611,Germany,,,NY,New York,,,,,,,
M,7.631,Khalifa Bin Butti Al Muhairi,1531878901818,Diversified,Al Muhairi,khalifa-bin-butti-al-muhairi,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1671.579,"hospitals, investments",1433,,1433,United Arab Emirates,39,,,,,,,,,,
M,-2.469,Konstantin Nikolaev,1531878901818,Logistics,Nikolaev,konstantin-nikolaev,http://i.forbesimg.com/media/lists/people/konstantin-nikolaev_100x100.jpg,1162.338,"ports, railway transport",1928,//specials-images.forbesimg.com/imageserve/5a80aa024bbe6f2652f53ea9/416x416.jpg?background=000000&cropX1=320&cropX2=2336&cropY1=150&cropY2=2167,1928,Russia,47,,,,,,,,,,
M,0.0,Konstantin Strukov,1531878901818,Metals & Mining,Strukov,konstantin-strukov,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1670.0,"gold, coal mining",1434,,1434,Russia,59,,,,,,,,,,
M,7.383,Koo Bon-neung,1531878901818,Manufacturing,Koo,koo-bon-neung,http://i.forbesimg.com/media/lists/people/koo-bon-neung_100x100.jpg,1029.445,electronics,2084,//specials-images.forbesimg.com/imageserve/5b15b5614bbe6f74868b92af/416x416.jpg?background=000000&cropX1=591&cropX2=2616&cropY1=89&cropY2=2113,2084,South Korea,69,Heesung Electronics,,,,,,,,,
M,9.583,Koo Bon-sik,1531878901818,Technology,Koo,koo-bon-sik,http://i.forbesimg.com/media/lists/people/koo-bon-sik_100x100.jpg,1118.971,electronics/household products,1980,//specials-images.forbesimg.com/imageserve/571a7a8e4bbe6f6f9574db34/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=90&cropY2=834,1980,South Korea,60,Heesung,,,,,,,,,
M,-11.625,Koon Poh Keong,1531878901818,Manufacturing,Koon,koon-poh-keong,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1725.146,aluminum,1390,//specials-images.forbesimg.com/imageserve/5a9553d131358e79a28a60e0/416x416.jpg?background=000000&cropX1=33&cropX2=1054&cropY1=245&cropY2=1267,1390,Malaysia,57,,,,,,,,,,
M,84.166,Krishna Kumar Bangur,1531878901818,Manufacturing,Bangur,krishna-kumar-bangur,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1780.166,graphite electrodes,1339,//specials-images.forbesimg.com/imageserve/5a7f29ed4bbe6f2652f52f2f/416x416.jpg?background=000000&cropX1=10&cropX2=358&cropY1=90&cropY2=439,1339,India,58,,,,,,,,,,
M,18.176,Lam Lung On & family,1531878901818,Real Estate,Lam,lam-lung-on,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1062.734,real estate,2047,//specials-images.forbesimg.com/imageserve/589d0b2c31358e1a35ab0acb/416x416.jpg?background=000000&cropX1=21&cropX2=715&cropY1=56&cropY2=751,2047,China,53,,,Fujian,,,,,,,
M,4.652,Laurent Burelle,1531878901818,Automotive,Burelle,laurent-burelle,http://i.forbesimg.com/media/lists/people/laurent-burelle_100x100.jpg,1724.207,automotive systems,1392,,1391,France,68,,,,,,,,,,
F,-0.672,Laurie Tisch,1531878901818,Diversified,Tisch,laurie-tisch,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,1156.165,"insurance, NFL team",1939,,1939,United States,67,,NY,New York,,,,,,,
M,-10.995,Lee Joon-ho,1531878901818,Technology,Lee,lee-joon-ho,http://i.forbesimg.com/media/lists/people/lee-joon-ho_100x100.jpg,1170.847,online games,1909,//specials-images.forbesimg.com/imageserve/11c9f3b833e15a5a02c473886d91a452/416x416.jpg?background=000000&cropX1=77&cropX2=744&cropY1=111&cropY2=778,1909,South Korea,53,NHN Entertainment,,,,,,,,,
M,0.0,Lee Man Tat,1531878901818,Food and Beverage,Lee,lee-man-tat,http://i.forbesimg.com/media/lists/people/lee-man-tat_100x100.jpg,11620.0,"Oyster sauce, real estate",126,//specials-images.forbesimg.com/imageserve/56898008e4b0ffa7afe8a698/416x416.jpg?background=000000&cropX1=237&cropX2=535&cropY1=235&cropY2=533,126,Hong Kong,88,,,,,,,,,,
M,-30.961,Lee Yin Yee,1531878901818,Manufacturing,Lee,lee-yin-yee,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1250.598,glass,1825,//specials-images.forbesimg.com/imageserve/5a875a434bbe6f2652f5cb99/416x416.jpg?background=000000&cropX1=360&cropX2=1479&cropY1=168&cropY2=1288,1825,China,66,,,,,,,,,,
M,-50.65,Li Ge,1531878901818,Healthcare,Li,li-ge-1,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,3845.328,biotech,588,//specials-images.forbesimg.com/imageserve/5a87528931358e4955ada79d/416x416.jpg?background=000000&cropX1=364&cropX2=2000&cropY1=583&cropY2=2220,588,China,51,,,Shanghai,,,,,,,
M,-28.668,Li Guangyu,1531878901818,Service,Li,li-guangyu,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1707.709,education,1407,,1407,China,54,,,Henan,,,,,,,
M,-24.75,Li Guoqiang,1531878901818,Automotive,Li,li-guoqiang,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1673.43,auto dealerships,1429,,1429,China,54,,,Beijing,,,,,,,
M,-2.121,Li Jiaquan,1531878901818,Manufacturing,Li,li-jiaquan,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1142.673,chemicals,1955,,1955,China,54,,,Sichuan,,,,,,,
M,-6.715,Li Jun,1531878901818,Manufacturing,Li,li-jun,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1168.16,electronics,1913,//specials-images.forbesimg.com/imageserve/5a8df7fda7ea43169014100c/416x416.jpg?background=000000&cropX1=13&cropX2=2109&cropY1=287&cropY2=2383,1913,China,53,,,Beijing,,,,,,,
M,36.187,Li Liangbin,1531878901818,Manufacturing,Li,li-liangbin,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1510.969,lithium,1564,,1564,China,50,,,Jiangxi,,,,,,,
M,0.0,Li Xiting,1531878901818,Healthcare,Li,li-xiting,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1957.335,medical devices,1245,//specials-images.forbesimg.com/imageserve/5a8df8dc31358e4955adffa6/416x416.jpg?background=000000&cropX1=491&cropX2=3171&cropY1=0&cropY2=2677,1245,China,67,,,Guangdong,,,,,,,
F,-39.692,Li Xuhui,1531878901818,Food and Beverage,Li,li-xuhui,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,1658.686,soy sauce maker,1442,,1442,China,50,,,Guangdong,,,,,,,
M,40.464,Liang Feng,1531878901818,Manufacturing,Liang,liang-feng,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1593.661,manufacturing,1490,//specials-images.forbesimg.com/imageserve/5a7cd10731358e4955acfa22/416x416.jpg?background=000000&cropX1=180&cropX2=1932&cropY1=155&cropY2=1906,1490,China,49,,,Shanghai,,,,,,,
M,19.838,Liang Jiankun & family,1531878901818,Metals & Mining,Liang,liang-jiankun,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1763.798,cobalt mining,1353,,1353,China,57,,,Jiangsu,,,,,,,
M,-5.956,Liang Shezeng,1531878901818,Real Estate,Liang,liang-shezeng,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1197.535,real estate,1881,,1881,China,86,,,Guangdong,,,,,,,
M,-39.208,Lim Kok Thay,1531878901818,Gambling & Casinos,Lim,lim-kok-thay,http://i.forbesimg.com/media/lists/people/lim-kok-thay_100x100.jpg,5318.635,casinos,360,//specials-images.forbesimg.com/imageserve/5a7fc5e3a7ea431690133158/416x416.jpg?background=000000&cropX1=409&cropX2=1898&cropY1=53&cropY2=1543,360,Malaysia,66,,,,,,,,,,
M,11.083,Lim Wee Chai,1531878901818,Manufacturing,Lim,lim-wee-chai,http://i.forbesimg.com/media/lists/people/lim-wee-chai_100x100.jpg,1298.471,rubber gloves,1780,//specials-images.forbesimg.com/imageserve/5a7fc65131358e4955ad21ba/416x416.jpg?background=000000&cropX1=394&cropX2=2325&cropY1=17&cropY2=1947,1780,Malaysia,60,,,,,,,,,,
M,355.511,Lin Bin,1531878901818,Technology,Lin,lin-bin,http://i.forbesimg.com/media/lists/people/lin-bin_100x100.jpg,7839.02,smartphones,193,,193,United States,50,,,Guangdong,,,,,,,
M,0.0,Lin Fanlian,1531878901818,Energy,Lin,lin-fanlian,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1235.6,gas,1840,,1840,China,57,,,Shandong,,,,,,,
M,2.563,Liu Dianbo,1531878901818,Healthcare,Liu,liu-dianbo,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1161.257,pharmaceuticals,1930,,1930,China,53,,,Shandong,,,,,,,
M,0.0,Liu Gexin,1531878901818,Healthcare,Liu,liu-gexin,http://i.forbesimg.com/media/lists/people/liu-gexin_100x100.jpg,1321.411,pharmaceuticals,1755,//specials-images.forbesimg.com/imageserve/5a7cd9464bbe6f2652f50dc3/416x416.jpg?background=000000&cropX1=821&cropX2=2925&cropY1=61&cropY2=2164,1755,China,67,,,Sichuan,,,,,,,
M,-10.45,Liu Jiang,1531878901818,Energy,Liu,liu-jiang-1,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1074.546,gas,2035,,2035,China,50,,,Beijing,,,,,,,
M,11.338,Liu Ko-chen & family,1531878901818,Technology,Liu,liu-ko-chen,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1277.222,Manufacturing,1800,//specials-images.forbesimg.com/imageserve/594c19bb4bbe6f18d786e76c/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=69&cropY2=810,1800,Taiwan,64,,,,,,,,,,
F,-105.973,Loretta Robinson & family,1531878901818,Media & Entertainment,Robinson,loretta-robinson,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,7870.832,cable tv,192,,192,Canada,79,,,Ontario,,,,,,,
M,-3.778,Low Tuck Kwong,1531878901818,Energy,Low Tuck,low-tuck-kwong,http://i.forbesimg.com/media/lists/people/low-tuck-kwong_100x100.jpg,2436.77,coal,1013,//specials-images.forbesimg.com/imageserve/81d79597a719079525541ff737032aa2/416x416.jpg?background=000000&cropX1=138&cropX2=626&cropY1=585&cropY2=1073,1013,Indonesia,70,,,,,,,,,,
